0.49225,-2919.7,-1787.2
2.936,7089.9,-6185.2
1.8785,290.46,-4647.5
1.1522,-1343.8,-4801.2
0.70498,-1781.5,-2156.2
1.1103,56.999,-1879.4
0.24733,-7268,2241.8
3.0433,961.66,-5600.9
2.1982,4084.2,-6554.3
0.365,-7238.8,3472.1
0.80011,1457.8,-2125.5
3.1086,786.57,-5662.4
3.7285,8373.9,-3232.7
-0.69303,-4729,-3940.1
1.6793,3675.6,919.34
2.9902,-672.57,-6000.7
0.85345,-6159,7039.8
1.9318,-4349.6,4825.3
4.815,728.2,827.07
0.86837,1224.3,-1725.7
-0.52452,-6159,-2556.1
2.4132,-2540.3,1842
-0.31772,-4816.6,-4124.6
3.6535,3821.5,-5631.6
1.1182,-3853.5,5409.7
3.4708,1983.1,611.78
1.1437,-4408,-6738.9
0.83559,2420.8,-1756.4
0.027537,-5137.6,-5324.1
1.3393,669.84,2733.9
-1.1949,-6976.2,-3755.5
2.3173,-672.57,-4893.5
3.4614,-1489.7,-6708.1
-0.21875,-3357.4,-2679.1
1.1846,-4904.1,6640
1.8552,1049.2,2672.4
0.041186,-5633.7,-4370.7
0.89305,-2336,-1941
-0.26367,-7180.5,-2894.4
0.040932,-5166.8,-1141.3
2.3018,-2365.2,-6708.1
4.1691,1632.9,488.76
-0.29557,-5692.1,-2248.5
0.89775,378.01,-3540.3
1.1432,-118.1,-1664.2
-0.10245,-6947,-2771.4
0.91687,-2336,-3232.7
3.198,7586,-6554.3
-0.057409,-6042.3,-5970
3.5347,494.74,-249.38
5.1281,-730.94,1657.5
3.5921,-1197.9,-7046.4
1.124,-2248.5,5102.2
1.3474,-1489.7,-3017.4
0.65181,-2919.7,-4770.5
1.129,-6509.2,4825.3
0.73279,-4116.2,-4616.7
1.3551,-1577.2,4056.4
4.2278,-789.3,2057.3
1.9969,4580.3,-3571
2.1526,7761.1,-4370.7
0.31641,-6304.9,2733.9
3.077,-468.29,-587.7
1.9079,-1110.3,-4955
2.5572,-2481.9,-6984.9
0.59656,-3532.5,-495.43
2.8036,-2481.9,211.96
1.4719,-351.56,-3970.8
2.7292,7206.6,-5600.9
1.113,-6363.3,6947.5
2.1004,1136.8,-5078
5.3219,-1256.2,1073.1
1.9957,3383.8,-6523.6
-0.14216,-6188.2,-6123.7
0.38963,-4087,-6062.2
-0.56027,-6771.9,2857
2.5661,-2160.9,-6892.6
0.30984,786.57,-2955.9
1.6919,-4203.7,1165.4
0.075452,-4758.2,-2033.2
0.97694,-3736.8,-4278.4
0.76634,-2686.2,-2094.7
1.9303,436.37,-4247.6
0.95969,-2102.5,-5600.9
0.63105,-3299,-6216
2.6195,3150.3,-5354.8
2.8199,7381.7,-5785.4
4.4199,-847.67,1995.8
0.40781,-5808.8,-895.25
3.4315,-935.22,-6431.3
0.86813,-3299,-4216.9
3.3176,8198.8,-5939.2
1.4108,-4174.5,6178.6
2.3764,56.999,-710.72
0.73878,-1839.9,-1941
1.3956,-5108.4,6916.8
5.7274,-147.28,550.27
0.052309,-6771.9,-2494.6
1.2945,-5196,488.76
0.92595,-6830.3,-187.87
3.179,2595.9,-5723.9
2.487,1662,-4309.1
-0.25705,-5983.9,-1571.9
0.27446,-3065.6,-3140.4
-0.55914,-5954.7,-2586.8
3.6478,-1460.5,2241.8
1.8307,6827.3,-3571
1.6448,-4466.4,5040.6
2.7339,8140.5,-4124.6
2.3508,-3590.9,1349.9
-0.33452,-4933.3,-1510.4
2.9959,-409.93,-5416.4
2.2523,7615.2,-4370.7
5.1071,-906.03,365.74
-0.45522,-6626,-4770.5
0.38863,-3386.6,-1633.4
0.4379,-5400.3,-556.94
-0.51935,-4699.8,-1510.4
-0.51813,-6742.7,-6369.8
2.7602,3033.6,-5631.6
2.2088,1078.4,-4739.7
0.021462,-3386.6,-3755.5
0.4682,1545.3,-2494.6
2.9589,611.47,-618.45
0.86307,-906.03,-3294.2
1.04,-3211.5,-1233.6
0.12688,-3503.3,-3140.4
1.5464,-6363.3,2733.9
-0.034668,-3649.2,-3601.8
0.413,-1694,-3817.1
2.2566,-2627.8,765.56
2.8034,-643.39,-5354.8
1.253,-2073.4,-2771.4
1.9802,1311.9,2334.1
-0.61941,-6246.6,-3355.7
2.3813,-2598.6,827.07
0.60942,-1256.2,-4032.3
1.309,-5166.8,581.03
0.77854,-1022.8,-3294.2
1.532,-6771.9,6763
2.6811,-1402.1,-6154.5
3.022,1691.2,-157.11
0.24661,-2219.3,-4216.9
1.3684,-2832.1,6240.1
0.66776,-5604.5,-187.87
4.2054,-7034.5,7132
4.3106,640.65,58.178
1.4651,1107.6,-3755.5
