0.8743,-2919.6,-1787.2
-4.3727,7090,-6185.3
-3.5941,290.5,-4647.5
-3.2179,-1343.7,-4801.2
-2.6047,-1781.5,-2156.2
0.55488,57.039,-1879.4
1.2158,-7268,2241.8
-3.3507,961.7,-5600.9
-3.5675,4084.2,-6554.3
1.6854,-7238.8,3472.1
-0.12317,1457.8,-2125.5
-3.0847,786.61,-5662.4
-3.3397,8373.9,-3232.7
-0.29301,-4729,-3940.1
-1.4876,3675.7,919.34
-3.2345,-672.53,-6000.7
3.8407,-6159,7039.8
4.2202,-4349.6,4825.3
6.4438,728.24,827.07
1.9142,1224.3,-1725.7
1.4592,-6159,-2556.1
-0.074889,-2540.2,1842
-0.26287,-4816.5,-4124.6
-2.5662,3821.6,-5631.6
4.9975,-3853.5,5409.7
4.5257,1983.1,611.78
-0.66783,-4408,-6738.9
-1.6238,2420.8,-1756.4
-0.11729,-5137.6,-5324.1
2.9446,669.88,2733.9
1.1984,-6976.1,-3755.5
-2.7111,-672.53,-4893.5
-3.2544,-1489.7,-6708.1
-0.1858,-3357.4,-2679.1
3.9015,-4904.1,6639.9
2.6973,1049.3,2672.4
1.3412,-5633.7,-4370.7
-2.1615,-2336,-1941
1.5001,-7180.4,-2894.4
1.1221,-5166.7,-1141.3
-4.078,-2365.1,-6708.1
6.6167,1632.9,488.76
0.87987,-5692,-2248.5
-1.3355,378.05,-3540.3
0.48278,-118.06,-1664.2
1.8278,-6946.9,-2771.4
-2.9884,-2336,-3232.7
-3.566,7586,-6554.3
0.87475,-6042.3,-5970
7.5185,494.78,-249.39
0.72607,-730.9,1657.5
-3.6081,-1197.8,-7046.4
6.1042,-2248.4,5102.1
-2.417,-1489.7,-3017.4
-1.3832,-2919.6,-4770.5
2.2255,-6509.2,4825.3
-0.94068,-4116.1,-4616.7
0.77268,-1577.2,4056.4
0.41004,-789.26,2057.3
-2.6238,4580.3,-3571
-4.6,7761.1,-4370.7
0.553,-6304.9,2733.9
3.2139,-468.25,-587.7
-3.3322,-1110.3,-4955
-2.8718,-2481.9,-6984.9
0.50733,-3532.5,-495.43
-1.052,-2481.9,211.95
-2.6991,-351.52,-3970.8
-3.8895,7206.7,-5600.9
3.6183,-6363.3,6947.5
-3.0761,1136.8,-5078
0.67215,-1256.2,1073.1
-3.0583,3383.8,-6523.6
0.63259,-6188.2,-6123.7
-0.70576,-4087,-6062.2
2.5664,-6771.8,2857
-3.261,-2160.9,-6892.6
-0.76047,786.61,-2955.9
1.146,-4203.7,1165.4
1.3262,-4758.2,-2033.2
-0.52024,-3736.8,-4278.4
